CustomerID,Recency,Frequency,TotalSpend_x,AvgTransactionValue,LifetimeValue,CustomerLifetime,AvgDaysBetweenPurchases,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,LastPurchaseDate,FirstPurchaseDate,Frequency_30d,Spend_30d,Frequency_60d,Spend_60d,Frequency_90d,Spend_90d,Frequency_365d,Spend_365d,TotalPointsEarned,AvgPointsEarned,PointsTransactions,TotalPointsRedeemed,AvgPointsRedeemed,CurrentPointsBalance,CurrentTier,CurrentPointsPerDollar,RedemptionRate,EnrollmentDate,DaysSinceEnrollment,PointsPerDollarRatio,TierNumeric,TierChanges,DaysActive,ActiveMonths,UniqueProducts,UniqueCategories,TotalItemsPurchased,TotalTransactions_x,AvgBasketSize,PurchaseVelocity,ProductDiversity,RecentFrequency,RecentSpend,RecentAvgTransaction,RecentAvgBasketSize,HistoricalFrequency,HistoricalSpend,HistoricalAvgTransaction,HistoricalAvgBasketSize,FrequencyTrend,SpendingTrend,BasketSizeTrend,FrequencyTrendDirection,SpendingTrendDirection,TotalTransactions_y,TotalSpend_y,HolidayTransactions,HolidayActivityRatio,Q1_Transactions,Q2_Transactions,Q3_Transactions,Q4_Transactions,PreferredQuarter,AvgSatisfactionScore,AvgNPSScore,RecommendationRate
CUST_01828,12.0,24.0,9487.08,395.295,9487.08,289.0,12.041666666666666,4.0,2.0,2.0,422.0,2024-12-19,2024-03-05,4.0,1434.85,8.0,2478.56,8.0,2478.56,24.0,9487.08,9488.0,395.3333333333333,24.0,7842.0,326.75,1646.0,Bronze,1.0,0.8265177065767285,2024-01-21,345.0,1.0,1,0.0,8.0,9.0,23.0,12.0,52.0,24.0,6.5,2.6666666666666665,0.9583333333333334,8.0,2478.56,309.82,2.25,7.0,2501.25,357.32144,1.8571428571428572,0.125,-0.009067816,0.13749999999999998,increasing,stable,24.0,9487.08,8.0,0.3333333333333333,1.0,8.0,7.0,8.0,2.0,0.0,0.0,0.0
CUST_01829,10.0,176.0,70181.06,398.75604,70181.06,1035.0,5.880681818181818,4.0,4.0,4.0,444.0,2024-12-21,2022-02-20,2.0,955.65,6.0,3332.9402,13.0,5368.59,61.0,25859.8,89972.0,508.316384180791,177.0,31320.0,176.94915254237287,58652.0,Platinum,1.5,0.34810830036011203,2020-07-24,1621.0,1.5,4,3.0,30.0,34.0,150.0,15.0,469.0,176.0,15.633333333333333,5.176470588235294,0.8522727272727273,13.0,5368.59,412.96844,2.6923076923076925,8.0,2738.38,342.2975,2.5,0.5555555555555556,0.9601479,0.05494505494505501,increasing,increasing,176.0,70181.06,50.0,0.2840909090909091,33.0,59.0,48.0,36.0,2.0,0.0,0.0,0.0
CUST_01830,50.0,39.0,17727.85,454.56024,17727.85,984.0,25.23076923076923,2.0,2.0,3.0,223.0,2024-11-11,2022-03-03,0.0,0.0,5.0,3313.77,5.0,3313.77,16.0,9091.11,18911.0,484.8974358974359,39.0,3217.0,82.48717948717949,15694.0,Silver,1.15,0.1701126328591825,2021-05-05,1336.0,1.15,2,1.0,13.0,32.0,38.0,14.0,112.0,39.0,8.615384615384615,1.21875,0.9743589743589743,5.0,3313.77,662.754,3.0,1.0,348.69,348.69,3.0,2.0,8.479167,0.0,increasing,increasing,39.0,17727.85,15.0,0.38461538461538464,10.0,9.0,8.0,12.0,4.0,0.0,0.0,0.0
CUST_01831,85.0,275.0,101561.31,369.31387,101561.31,534.0,1.9418181818181819,1.0,4.0,4.0,144.0,2024-10-07,2023-04-22,0.0,0.0,0.0,0.0,7.0,3740.09,142.0,54267.54,138421.0,497.91726618705036,278.0,50508.0,181.68345323741008,87913.0,Platinum,1.5,0.364886830755449,2023-04-10,631.0,1.5,4,3.0,49.0,18.0,216.0,15.0,709.0,275.0,14.46938775510204,15.277777777777779,0.7854545454545454,7.0,3740.09,534.2986,2.7142857142857144,48.0,20328.73,423.51523,2.6041666666666665,-0.8367346938775511,-0.81597936,0.030553261767134677,decreasing,decreasing,275.0,101561.31,61.0,0.22181818181818183,56.0,68.0,105.0,46.0,3.0,0.0,0.0,0.0
CUST_01832,29.0,74.0,27454.76,371.01025,27454.76,1026.0,13.864864864864865,3.0,3.0,3.0,333.0,2024-12-02,2022-02-10,5.0,3008.17,5.0,3008.17,10.0,4266.88,26.0,9826.13,30337.0,409.9594594594595,74.0,18914.0,255.59459459459458,11423.0,Gold,1.25,0.6234630978672908,2021-02-17,1413.0,1.25,3,2.0,21.0,34.0,68.0,15.0,202.0,74.0,9.619047619047619,2.176470588235294,0.918918918918919,10.0,4266.88,426.688,3.1,4.0,1575.04,393.76,2.5,1.2,1.7079768,0.17142857142857146,increasing,increasing,74.0,27454.76,18.0,0.24324324324324326,7.0,27.0,18.0,22.0,2.0,0.0,0.0,0.0
CUST_01833,23.0,71.0,30791.291,433.68015,30791.291,743.0,10.464788732394366,3.0,3.0,3.0,333.0,2024-12-08,2022-11-26,1.0,879.2,3.0,1114.37,5.0,1737.97,28.0,12483.02,34507.0,486.01408450704224,71.0,9701.0,136.6338028169014,24806.0,Gold,1.25,0.2811313646506506,2022-11-03,789.0,1.25,3,2.0,26.0,24.0,68.0,15.0,203.0,71.0,7.8076923076923075,2.9583333333333335,0.9577464788732394,5.0,1737.97,347.594,2.6,7.0,4133.83,590.5472,3.2857142857142856,-0.25,-0.57943374,-0.15999999999999995,decreasing,decreasing,71.0,30791.291,27.0,0.38028169014084506,16.0,15.0,19.0,21.0,4.0,3.0,5.0,0.0
CUST_01834,10.0,360.0,144077.06,400.21405,144077.06,1070.0,2.9722222222222223,4.0,4.0,4.0,444.0,2024-12-21,2022-01-16,3.0,778.26,15.0,5974.96,21.0,8351.78,120.0,45778.8,199798.0,554.9944444444444,360.0,89812.0,249.4777777777778,109986.0,Platinum,1.5,0.4495140091492407,2021-09-03,1215.0,1.5,4,3.0,66.0,35.0,257.0,15.0,934.0,360.0,14.151515151515152,10.285714285714286,0.7138888888888889,21.0,8351.78,397.70383,2.6666666666666665,42.0,15431.42,367.41476,2.619047619047619,-0.4883720930232558,-0.4587511,0.013157894736842058,decreasing,decreasing,360.0,144077.06,99.0,0.275,73.0,100.0,106.0,81.0,3.0,0.0,0.0,0.0
CUST_01835,41.0,395.0,154656.4,391.53522,154656.4,568.0,1.4379746835443037,2.0,4.0,4.0,244.0,2024-11-20,2023-05-02,0.0,0.0,23.0,11216.6,44.0,17497.1,239.0,89726.34,217769.0,547.1582914572864,398.0,92358.0,232.05527638190955,125411.0,Platinum,1.5,0.4241099513704889,2023-04-23,618.0,1.5,4,3.0,70.0,19.0,276.0,15.0,1028.0,395.0,14.685714285714285,20.789473684210527,0.6987341772151898,44.0,17497.1,397.66135,2.5681818181818183,61.0,23248.85,381.1287,2.5737704918032787,-0.27419354838709675,-0.24738869,-0.0015638031693077032,decreasing,decreasing,395.0,154656.4,108.0,0.27341772151898736,69.0,96.0,121.0,109.0,3.0,0.0,0.0,0.0
CUST_01836,28.0,26.0,8569.96,329.61383,8569.96,368.0,14.153846153846153,3.0,2.0,2.0,322.0,2024-12-03,2023-12-01,1.0,160.24,1.0,160.24,6.0,1464.52,22.0,6430.24,8980.0,332.5925925925926,27.0,6298.0,233.25925925925927,2682.0,Bronze,1.0,0.7013363028953229,2023-10-08,450.0,1.0,1,0.0,7.0,12.0,24.0,13.0,59.0,26.0,8.428571428571429,2.1666666666666665,0.9230769230769231,6.0,1464.52,244.08667,1.8333333333333333,5.0,1374.9,274.98,2.0,0.16666666666666666,0.065135546,-0.05555555555555558,increasing,stable,26.0,8569.96,8.0,0.3076923076923077,6.0,5.0,5.0,10.0,4.0,5.0,10.0,1.0
CUST_01837,37.0,254.0,104724.47,412.30106,104724.47,177.0,0.6968503937007874,2.0,4.0,4.0,244.0,2024-11-24,2024-05-31,0.0,0.0,51.0,20766.81,74.0,28068.879,254.0,104724.47,142166.0,555.3359375,256.0,82773.0,323.33203125,59393.0,Platinum,1.5,0.582227818184376,2024-05-26,219.0,1.5,4,3.0,44.0,6.0,210.0,15.0,659.0,254.0,14.644444444444444,42.333333333333336,0.8267716535433071,74.0,28068.879,379.30917,2.418918918918919,132.0,57010.02,431.89407,2.6742424242424243,-0.43609022556390975,-0.5076412,-0.06949010866536644,decreasing,decreasing,254.0,104724.47,51.0,0.20078740157480315,0.0,48.0,132.0,74.0,3.0,0.0,0.0,0.0
CUST_01838,43.0,32.0,9040.46,282.51437,9040.46,603.0,18.84375,2.0,2.0,2.0,222.0,2024-11-18,2023-03-26,0.0,0.0,5.0,1177.79,5.0,1177.79,19.0,4706.29,9041.0,282.53125,32.0,1005.0,31.40625,8036.0,Bronze,1.0,0.11116026988165026,2023-01-22,709.0,1.0,1,0.0,12.0,20.0,32.0,12.0,74.0,32.0,6.166666666666667,1.6,1.0,5.0,1177.79,235.55801,3.0,5.0,1390.89,278.178,1.8,0.0,-0.15310116,0.4285714285714286,stable,decreasing,32.0,9040.46,10.0,0.3125,4.0,10.0,8.0,10.0,2.0,4.0,6.0,0.0
CUST_01839,86.0,342.0,140741.48,411.5248,140741.48,508.0,1.4853801169590644,1.0,4.0,4.0,144.0,2024-10-06,2023-05-17,0.0,0.0,0.0,0.0,4.0,1486.06,189.0,79769.72,195679.0,568.8343023255813,344.0,93138.0,270.75,102541.0,Platinum,1.5,0.47597340542418964,2023-05-12,599.0,1.5,4,3.0,62.0,17.0,246.0,15.0,888.0,342.0,14.32258064516129,20.11764705882353,0.7192982456140351,4.0,1486.06,371.515,2.0,72.0,29791.69,413.77347,2.4722222222222223,-0.9315068493150684,-0.9500864,-0.13600000000000004,decreasing,decreasing,342.0,140741.48,60.0,0.17543859649122806,51.0,80.0,141.0,70.0,3.0,0.0,0.0,0.0
CUST_01840,11.0,53.0,20289.43,382.81943,20289.43,251.0,4.735849056603773,4.0,3.0,3.0,433.0,2024-12-20,2024-04-13,6.0,2662.24,9.0,3556.95,16.0,5601.61,53.0,20289.43,21838.0,412.0377358490566,53.0,5565.0,105.0,16273.0,Silver,1.15,0.25483102848246175,2024-04-05,270.0,1.15,2,1.0,20.0,8.0,50.0,13.0,130.0,53.0,6.5,6.625,0.9433962264150944,16.0,5601.61,350.10062,2.3125,13.0,4973.73,382.5946,2.6153846153846154,0.21428571428571427,0.12621386,-0.08377659574468085,increasing,increasing,53.0,20289.43,9.0,0.16981132075471697,0.0,24.0,13.0,16.0,2.0,4.0,6.0,0.0
CUST_01841,13.0,280.0,113086.71,403.8811,113086.71,1056.0,3.7714285714285714,4.0,4.0,4.0,444.0,2024-12-18,2022-01-27,8.0,3184.28,15.0,5821.83,19.0,8243.03,98.0,41817.67,155070.0,547.9505300353356,283.0,75507.0,266.80918727915196,79563.0,Platinum,1.5,0.4869220352099052,2020-11-06,1516.0,1.5,4,3.0,48.0,35.0,214.0,15.0,732.0,280.0,15.25,8.0,0.7642857142857142,19.0,8243.03,433.8437,2.8421052631578947,22.0,9505.65,432.075,2.4545454545454546,-0.13043478260869565,-0.1328144,0.1121883656509695,decreasing,decreasing,280.0,113086.71,91.0,0.325,65.0,78.0,59.0,78.0,2.0,2.0,1.0,0.0
CUST_01842,23.0,24.0,7379.29,307.47043,7379.29,902.0,37.583333333333336,3.0,2.0,2.0,322.0,2024-12-08,2022-06-20,4.0,772.64,4.0,772.64,4.0,772.64,11.0,2339.68,7380.0,307.5,24.0,1537.0,64.04166666666667,5843.0,Bronze,1.0,0.20826558265582656,2022-02-03,1062.0,1.0,1,0.0,8.0,30.0,24.0,13.0,61.0,24.0,7.625,0.8,1.0,4.0,772.64,193.16,2.5,2.0,184.95,92.475,2.0,0.6666666666666666,3.1604733,0.16666666666666666,increasing,increasing,24.0,7379.29,11.0,0.4583333333333333,4.0,9.0,3.0,8.0,2.0,0.0,0.0,0.0
CUST_01843,14.0,370.0,140257.0,379.07297,140257.0,1067.0,2.883783783783784,4.0,4.0,4.0,444.0,2024-12-17,2022-01-15,3.0,2071.15,14.0,6936.51,27.0,11064.46,121.0,47121.7,196201.0,527.4220430107526,372.0,87121.0,234.19623655913978,109080.0,Platinum,1.5,0.44403953088924114,2020-09-27,1556.0,1.5,4,3.0,69.0,35.0,255.0,15.0,965.0,370.0,13.985507246376812,10.571428571428571,0.6891891891891891,27.0,11064.46,409.7948,2.6296296296296298,31.0,12028.391,388.0126,2.2903225806451615,-0.125,-0.0801313,0.10312273057371095,decreasing,stable,370.0,140257.0,126.0,0.34054054054054056,75.0,109.0,75.0,111.0,4.0,0.0,0.0,0.0
CUST_01844,16.0,7.0,3258.26,465.46573,3258.26,20.0,2.857142857142857,3.0,1.0,1.0,311.0,2024-12-15,2024-11-25,4.0,1715.45,7.0,3258.26,7.0,3258.26,7.0,3258.26,3257.0,465.2857142857143,7.0,0.0,0.0,3257.0,Bronze,1.0,0.0,2024-11-01,60.0,1.0,1,0.0,2.0,1.0,7.0,7.0,19.0,7.0,9.5,7.0,1.0,7.0,3258.26,465.46573,2.7142857142857144,0.0,0.0,0.0,0.0,7.0,3258.26,2.7142857142857144,increasing,increasing,7.0,3258.26,7.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0
CUST_01845,3.0,368.0,150916.23,410.09845,150916.23,692.0,1.8804347826086956,5.0,4.0,4.0,544.0,2024-12-28,2023-02-05,16.0,7006.11,30.0,14087.42,40.0,18847.85,193.0,84918.29,210601.0,570.7344173441735,369.0,78292.0,212.17344173441734,132309.0,Platinum,1.5,0.37175511987122567,2023-01-26,705.0,1.5,4,3.0,73.0,23.0,268.0,15.0,983.0,368.0,13.465753424657533,16.0,0.7282608695652174,40.0,18847.85,471.19623,2.9,46.0,20625.99,448.39108,2.4565217391304346,-0.1276595744680851,-0.08620456,0.12830188679245286,decreasing,stable,368.0,150916.23,133.0,0.36141304347826086,80.0,94.0,89.0,105.0,4.0,0.0,0.0,0.0
CUST_01846,74.0,35.0,13912.21,397.4917,13912.21,945.0,27.0,1.0,2.0,2.0,122.0,2024-10-18,2022-03-18,0.0,0.0,0.0,0.0,1.0,131.04,12.0,4222.98,14533.0,415.22857142857146,35.0,5323.0,152.0857142857143,9210.0,Silver,1.15,0.3662698685749673,2021-08-05,1244.0,1.15,2,1.0,12.0,31.0,35.0,14.0,100.0,35.0,8.333333333333334,1.1290322580645162,1.0,1.0,131.04,131.04,2.0,5.0,1376.36,275.272,2.0,-0.6666666666666666,-0.9041354,0.0,decreasing,decreasing,35.0,13912.21,12.0,0.34285714285714286,13.0,6.0,13.0,3.0,1.0,2.0,3.0,0.0
CUST_01847,28.0,84.0,32508.29,387.00345,32508.29,273.0,3.25,3.0,3.0,3.0,333.0,2024-12-03,2024-03-05,4.0,2009.1,14.0,7918.65,17.0,8379.78,84.0,32508.29,36674.0,436.5952380952381,84.0,19779.0,235.46428571428572,16895.0,Gold,1.25,0.5393194088455037,2024-02-26,309.0,1.25,3,2.0,29.0,9.0,78.0,15.0,223.0,84.0,7.689655172413793,9.333333333333334,0.9285714285714286,17.0,8379.78,492.92825,2.8823529411764706,30.0,10198.14,339.938,2.8666666666666667,-0.41935483870967744,-0.17828557,0.004056795131845827,decreasing,decreasing,84.0,32508.29,14.0,0.16666666666666666,14.0,23.0,30.0,17.0,3.0,0.0,0.0,0.0
CUST_01848,19.0,251.0,93847.99,373.8964,93847.99,1047.0,4.171314741035856,3.0,4.0,4.0,344.0,2024-12-12,2022-01-30,4.0,1598.0701,11.0,3570.25,19.0,6698.36,87.0,31230.12,126030.0,496.18110236220474,254.0,36224.0,142.61417322834646,89806.0,Platinum,1.5,0.2874236292946124,2021-04-07,1364.0,1.5,4,3.0,46.0,34.0,192.0,15.0,632.0,251.0,13.73913043478261,7.382352941176471,0.7649402390438247,19.0,6698.36,352.54526,2.9473684210526314,25.0,7826.4697,313.05878,2.28,-0.23076923076923078,-0.1441219,0.20346598202824134,decreasing,decreasing,251.0,93847.99,84.0,0.3346613545816733,58.0,55.0,62.0,76.0,4.0,0.0,0.0,0.0
CUST_01849,28.0,42.0,11360.28,270.48285,11360.28,590.0,14.047619047619047,3.0,2.0,2.0,322.0,2024-12-03,2023-04-23,1.0,223.43,1.0,223.43,5.0,1145.54,23.0,7071.72,11564.0,275.3333333333333,42.0,6984.0,166.28571428571428,4580.0,Silver,1.15,0.6039432722241439,2023-03-09,663.0,1.15,2,1.0,14.0,19.0,39.0,15.0,93.0,42.0,6.642857142857143,2.210526315789474,0.9285714285714286,5.0,1145.54,229.108,1.6,6.0,2026.89,337.815,2.3333333333333335,-0.14285714285714285,-0.4346143,-0.22,decreasing,decreasing,42.0,11360.28,4.0,0.09523809523809523,6.0,15.0,11.0,10.0,2.0,0.0,0.0,0.0
CUST_01850,1.0,338.0,137506.56,406.82416,137506.56,1071.0,3.168639053254438,5.0,4.0,4.0,544.0,2024-12-30,2022-01-24,7.0,3983.6099,17.0,6544.04,30.0,11230.58,124.0,51882.91,191290.0,562.6176470588235,340.0,79225.0,233.01470588235293,112065.0,Platinum,1.5,0.414161743948978,2021-09-17,1201.0,1.5,4,3.0,65.0,35.0,248.0,15.0,902.0,338.0,13.876923076923077,9.657142857142857,0.7337278106508875,30.0,11230.58,374.35266,2.7333333333333334,25.0,11172.53,446.9012,2.88,0.19230769230769232,0.005195297,-0.037800687285223324,increasing,stable,338.0,137506.56,115.0,0.34023668639053256,88.0,77.0,90.0,83.0,3.0,0.0,0.0,0.0
CUST_01851,6.0,4.0,2044.38,511.095,2044.38,526.0,131.5,5.0,1.0,1.0,511.0,2024-12-25,2023-07-18,3.0,2034.26,3.0,2034.26,3.0,2034.26,3.0,2034.26,2045.0,511.25,4.0,0.0,0.0,2045.0,Bronze,1.0,0.0,2020-08-08,1606.0,1.0,1,0.0,2.0,17.0,4.0,4.0,14.0,4.0,7.0,0.23529411764705882,1.0,3.0,2034.26,678.0867,3.3333333333333335,0.0,0.0,0.0,0.0,3.0,2034.26,3.3333333333333335,increasing,increasing,4.0,2044.38,3.0,0.75,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0
CUST_01852,301.0,5.0,2530.0,506.0,2530.0,0.0,0.0,1.0,1.0,1.0,111.0,2024-03-05,2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2530.0,2530.0,506.0,5.0,0.0,0.0,2530.0,Bronze,1.0,0.0,2020-07-27,1618.0,1.0,1,0.0,1.0,1.0,5.0,5.0,14.0,5.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,2530.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,9.0,1.0
CUST_01853,347.0,3.0,553.19,184.39667,553.19,350.0,116.66666666666667,1.0,1.0,1.0,111.0,2024-01-19,2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,2.0,506.55,553.0,184.33333333333334,3.0,0.0,0.0,553.0,Bronze,1.0,0.0,2020-09-22,1561.0,1.0,1,0.0,2.0,11.0,3.0,3.0,8.0,3.0,4.0,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,553.19,3.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
CUST_01854,69.0,770.0,315090.2,409.20804,315090.2,777.0,1.009090909090909,2.0,5.0,5.0,255.0,2024-10-23,2022-09-07,0.0,0.0,0.0,0.0,28.0,11284.95,293.0,118858.5,459336.0,593.4573643410853,774.0,206338.0,266.5865633074935,252998.0,Platinum,1.5,0.4492092934148423,2022-08-28,856.0,1.5,4,3.0,91.0,26.0,396.0,15.0,2032.0,770.0,22.32967032967033,29.615384615384617,0.5142857142857142,28.0,11284.95,403.03394,2.5357142857142856,96.0,39234.01,408.68762,2.6458333333333335,-0.7010309278350515,-0.7123501,-0.030204081632653135,decreasing,decreasing,770.0,315090.2,220.0,0.2857142857142857,196.0,200.0,207.0,167.0,3.0,0.0,0.0,0.0
CUST_01855,9.0,26.0,14440.02,555.3854,14440.02,73.0,2.8076923076923075,4.0,2.0,2.0,422.0,2024-12-22,2024-10-10,9.0,5558.44,15.0,8845.58,26.0,14440.02,26.0,14440.02,15422.0,571.1851851851852,27.0,2567.0,95.07407407407408,12855.0,Silver,1.15,0.1664505252237064,2024-10-01,91.0,1.15,2,1.0,9.0,2.0,26.0,13.0,84.0,26.0,9.333333333333334,13.0,1.0,26.0,14440.02,555.3854,3.230769230769231,0.0,0.0,0.0,0.0,26.0,14440.02,3.230769230769231,increasing,increasing,26.0,14440.02,15.0,0.5769230769230769,0.0,0.0,0.0,26.0,4.0,2.0,4.0,0.0
CUST_01856,12.0,44.0,13901.47,315.9425,13901.47,244.0,5.545454545454546,4.0,3.0,2.0,432.0,2024-12-19,2024-04-19,5.0,2146.76,13.0,4557.58,17.0,5816.4,44.0,13901.47,15000.0,333.3333333333333,45.0,3470.0,77.11111111111111,11530.0,Silver,1.15,0.23133333333333334,2024-04-07,268.0,1.15,2,1.0,17.0,8.0,44.0,15.0,114.0,44.0,6.705882352941177,5.5,1.0,17.0,5816.4,342.14117,2.9411764705882355,12.0,2422.96,201.91333,1.75,0.38461538461538464,1.3999571,0.4331550802139038,increasing,increasing,44.0,13901.47,13.0,0.29545454545454547,0.0,15.0,12.0,17.0,4.0,4.0,6.0,0.0
CUST_01857,63.0,20.0,6703.77,335.1885,6703.77,900.0,45.0,2.0,2.0,1.0,221.0,2024-10-29,2022-05-13,0.0,0.0,0.0,0.0,4.0,1324.94,6.0,2585.52,6704.0,335.2,20.0,0.0,0.0,6704.0,Bronze,1.0,0.0,2021-09-13,1205.0,1.0,1,0.0,7.0,30.0,19.0,11.0,57.0,20.0,8.142857142857142,0.6666666666666666,0.95,4.0,1324.94,331.235,2.5,0.0,0.0,0.0,0.0,4.0,1324.94,2.5,increasing,increasing,20.0,6703.77,5.0,0.25,1.0,3.0,2.0,14.0,4.0,4.0,8.0,1.0
CUST_01858,22.0,48.0,19312.38,402.34128,19312.38,346.0,7.208333333333333,3.0,3.0,3.0,333.0,2024-12-09,2023-12-29,3.0,1116.66,5.0,1560.94,14.0,5783.25,47.0,18937.18,20829.0,433.9375,48.0,3342.0,69.625,17487.0,Silver,1.15,0.1604493734696817,2023-12-14,383.0,1.15,2,1.0,18.0,11.0,46.0,15.0,119.0,48.0,6.611111111111111,4.363636363636363,0.9583333333333334,14.0,5783.25,413.0893,2.7142857142857144,7.0,3017.78,431.11142,2.142857142857143,0.875,0.9160886,0.18181818181818188,increasing,increasing,48.0,19312.38,15.0,0.3125,13.0,11.0,9.0,15.0,4.0,0.0,0.0,0.0
CUST_01859,20.0,9.0,2865.11,318.34558,2865.11,86.0,9.555555555555555,3.0,1.0,1.0,311.0,2024-12-11,2024-09-16,4.0,1452.1001,5.0,2009.6499,8.0,2626.18,9.0,2865.11,2865.0,318.3333333333333,9.0,1000.0,111.11111111111111,1865.0,Bronze,1.0,0.34904013961605584,2024-08-19,134.0,1.0,1,0.0,4.0,3.0,9.0,5.0,18.0,9.0,4.5,3.0,1.0,8.0,2626.18,328.2725,2.125,1.0,238.93,238.93,1.0,3.5,9.949778,0.5625,increasing,increasing,9.0,2865.11,5.0,0.5555555555555556,0.0,0.0,1.0,8.0,4.0,3.0,6.0,0.0
CUST_01860,16.0,57.0,21484.44,376.91998,21484.44,1016.0,17.82456140350877,3.0,3.0,3.0,333.0,2024-12-15,2022-03-05,4.0,2496.83,4.0,2496.83,9.0,4362.91,25.0,11614.74,23228.0,407.50877192982455,57.0,6530.0,114.56140350877193,16698.0,Silver,1.15,0.2811262269674531,2021-03-14,1388.0,1.15,2,1.0,16.0,33.0,54.0,13.0,146.0,57.0,9.125,1.7272727272727273,0.9473684210526315,9.0,4362.91,484.7678,3.5555555555555554,3.0,1867.45,622.48334,3.6666666666666665,1.5,1.3355777,-0.023809523809523822,increasing,increasing,57.0,21484.44,19.0,0.3333333333333333,19.0,16.0,7.0,15.0,1.0,0.0,0.0,0.0
CUST_01861,30.0,47.0,15233.81,324.1236,15233.81,1026.0,21.829787234042552,3.0,3.0,2.0,332.0,2024-12-01,2022-02-09,1.0,97.86,1.0,97.86,1.0,97.86,11.0,2813.25,16038.0,341.2340425531915,47.0,6849.0,145.72340425531914,9189.0,Silver,1.15,0.4270482603815937,2020-07-16,1629.0,1.15,2,1.0,18.0,34.0,45.0,14.0,108.0,47.0,6.0,1.3823529411764706,0.9574468085106383,1.0,97.86,97.86,1.0,6.0,1928.5599,321.42667,2.5,-0.7142857142857143,-0.9487655,-0.42857142857142855,decreasing,decreasing,47.0,15233.81,17.0,0.3617021276595745,9.0,14.0,13.0,11.0,2.0,2.0,2.0,0.0
CUST_01862,154.0,1441.0,559590.2,388.33463,559590.2,481.0,0.3337959750173491,1.0,5.0,5.0,155.0,2024-07-30,2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,623.0,250964.83,830415.0,570.3399725274726,1456.0,345972.0,237.61813186813185,484443.0,Platinum,1.5,0.41662542222864474,2023-03-30,642.0,1.5,4,3.0,157.0,16.0,470.0,15.0,3791.0,1441.0,23.115853658536587,90.0625,0.32616238723108953,0.0,0.0,0.0,0.0,90.0,34266.44,380.73825,2.522222222222222,-0.989010989010989,-0.9999708,-0.7160883280757098,decreasing,decreasing,1441.0,559590.2,362.0,0.2512144344205413,232.0,556.0,378.0,275.0,2.0,0.0,0.0,0.0
CUST_01863,18.0,40.0,16961.06,424.02652,16961.06,1001.0,25.025,3.0,2.0,3.0,323.0,2024-12-13,2022-03-18,3.0,1360.51,3.0,1360.51,7.0,1786.06,19.0,6272.15,18055.0,451.375,40.0,5804.0,145.1,12251.0,Silver,1.15,0.3214621988368873,2020-06-09,1666.0,1.15,2,1.0,14.0,33.0,38.0,14.0,111.0,40.0,7.928571428571429,1.2121212121212122,0.95,7.0,1786.06,255.15144,2.0,5.0,2215.38,443.076,3.0,0.3333333333333333,-0.19370317,-0.25,increasing,decreasing,40.0,16961.06,13.0,0.325,10.0,6.0,13.0,11.0,3.0,0.0,0.0,0.0
CUST_01864,34.0,46.0,18607.39,404.50848,18607.39,997.0,21.67391304347826,2.0,3.0,3.0,233.0,2024-11-27,2022-03-06,0.0,0.0,1.0,218.9,2.0,580.33997,12.0,5765.15,19923.0,433.10869565217394,46.0,8413.0,182.8913043478261,11510.0,Silver,1.15,0.42227576168247755,2021-06-10,1300.0,1.15,2,1.0,18.0,33.0,46.0,15.0,134.0,46.0,7.444444444444445,1.393939393939394,1.0,2.0,580.33997,290.16998,2.0,2.0,1095.58,547.79,3.5,0.0,-0.46986085,-0.3333333333333333,stable,decreasing,46.0,18607.39,15.0,0.32608695652173914,13.0,10.0,9.0,14.0,4.0,1.0,0.0,0.0
CUST_01865,12.0,81.0,30693.16,378.92792,30693.16,246.0,3.037037037037037,4.0,3.0,3.0,433.0,2024-12-19,2024-04-17,6.0,2021.23,12.0,4295.52,23.0,8534.28,81.0,30693.16,34458.0,425.4074074074074,81.0,17128.0,211.45679012345678,17330.0,Gold,1.25,0.49706889546694527,2024-04-11,264.0,1.25,3,2.0,24.0,8.0,73.0,15.0,203.0,81.0,8.458333333333334,10.125,0.9012345679012346,23.0,8534.28,371.05566,2.652173913043478,41.0,13935.53,339.891,2.3658536585365852,-0.42857142857142855,-0.3875606,0.08506616257088845,decreasing,decreasing,81.0,30693.16,12.0,0.14814814814814814,0.0,17.0,41.0,23.0,3.0,4.0,6.0,0.0
